PostNumber,SymptomName,PostLink,Title,Author,Total_Replies,Total_Weight
224,"['Lung Diseases, Obstructive', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/son-returns-to-our-apt-from-vacation-any-docs-have-advice--737094,son returns to our apt from vacation...any docs have advice?,/forums/profiles/snopes-1313480,2,100.22321428571429
225,"['Gonorrhea', 'Geroderma osteodysplastica', 'Anorexia', 'Sleep Starts', 'Common Cold', 'Influenza', 'Polyglandular Type I Autoimmune Syndrome', 'Streptococcal Infections', 'Actual Inability To Taste', 'Ache', 'BODY PAIN', 'Fatigue', 'Headache', 'Pain', 'Muscle Cramp', 'Night sweats', 'Fatigue - symptom', 'Chills', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/could-it-be-covid-19--735871,could it be covid 19?,/forums/profiles/fareeha65265-1311320,10,500.22222222222223
226,"['Gonorrhea', 'Geroderma osteodysplastica', 'nan', 'nan']",https://patient.info//forums/discuss/returning-to-school-737103,returning to school,/forums/profiles/kevinjose75238-1311766,2,100.22123893805309
227,"['Pelvic Organ Prolapse', 'Lung Diseases, Obstructive', 'Reflex Sympathetic Dystrophy', 'Disease', 'Tired', 'Pain, Postoperative', 'Abnormal breathing', 'Coughing', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/relapse-after-return-to-work-737066,relapse after return to work,/forums/profiles/amanda15455-1311005,2,100.22026431718062
228,"['Gonorrhea', 'Geroderma osteodysplastica', 'flu symptoms', ""Little's Disease"", 'Coughing', 'nan']",https://patient.info//forums/discuss/hospital-again-737079,hospital again,/forums/profiles/gazza10-1310819,4,200.21929824561403
229,"['Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Dyssomnias', 'cold symptoms', 'symptoms, signs, and ill-defined conditions', 'Fatigue']",https://patient.info//forums/discuss/anyone-who-have-had-covid-19-struggle-to-sleep--736963,anyone who have/had covid-19 struggle to sleep?,/forums/profiles/mkqq-1299789,2,100.21834061135371
230,"['Temporohyoid osteoarthropathy', 'Reflex Sympathetic Dystrophy', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/out-to-park-today-736888,out to park today,/forums/profiles/susan48029-1311334,0,0.21739130434782608
231,"['Chills', 'nan']",https://patient.info//forums/discuss/hi-all-736871,hi all,/forums/profiles/susan48029-1311334,0,0.21645021645021645
232,"['Gonorrhea', 'Geroderma osteodysplastica', 'Chest Pain', 'Coughing', 'Pain', 'Back Pain', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/encouragement-please--736770,encouragement please,/forums/profiles/rachel_35350-1157001,4,200.2155172413793
233,"['Influenza', 'PROGRESSIVE ENCEPHALOMYELITIS WITH RIGIDITY', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/handle-hygiene-736749,handle hygiene,/forums/profiles/arime-1312983,2,100.21459227467811
234,"['Gonorrhea', 'Geroderma osteodysplastica', 'Allergic disposition', 'Pelvic Organ Prolapse', 'Pharyngitis', ""Little's Disease"", 'Common Cold', 'Pain, Postoperative', 'Posterior rhinorrhea', 'Sore Throat', 'Coughing', 'Sore to touch', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/throat-736345,throat,/forums/profiles/gazza10-1310819,4,200.2136752136752
235,"['Sinusitis', 'Chronic Fatigue Syndrome', 'Communicable Diseases', 'Pharyngitis', 'Influenza', 'post viral fatigue', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Wolf-Hirschhorn Syndrome', 'Streptococcal Infections', 'Coronavirus Infections', 'Gonorrhea', 'Geroderma osteodysplastica', 'Allergic disposition', 'Sexually Transmitted Diseases', ""Little's Disease"", 'Rhinorrhea', 'Ache', 'Tired', 'Upset stomach', 'Nausea', 'Fatigue', 'Sore Throat', 'Dry cough', 'Coughing', 'Muscle twitch', 'Exhaustion', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/post-coronavirus-fatigue-or-something-worse--736431,post-coronavirus fatigue or something worse?,/forums/profiles/nigel43285-1312397,6,300.21276595744683
236,"['Coronavirus Infections', 'nan', 'nan']",https://patient.info//forums/discuss/blood-types-736534,blood types,/forums/profiles/kevinjose75238-1311766,10,500.2118644067797
237,"['Fish-Eye Disease', 'Pneumonia', 'Influenza', 'Acute gastroenteritis', 'Bacterial Infections', 'Gonorrhea', 'Geroderma osteodysplastica', ""Little's Disease"", 'Pneumonia, Viral', 'Lung Diseases, Obstructive', 'Simian Acquired Immunodeficiency Syndrome', 'Wiskott-Aldrich Syndrome', 'Ectodermal Dysplasia, Hypohidrotic, Autosomal Recessive', 'Lower respiratory tract infection', 'Dry cough', 'Coughing', 'Breathing abnormally deep', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/is-it-ever-going-to-just-end-and-be-gone-736371,is it ever going to just end and be gone,/forums/profiles/rachel_35350-1157001,12,600.210970464135
238,"['Epstein', 'Chronic Fatigue Syndrome', 'Autoimmune Diseases', 'Hepatitis', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Simian Acquired Immunodeficiency Syndrome', 'Malaise', 'nan']",https://patient.info//forums/discuss/i-wish-this-would-end-736457,i wish this would end,/forums/profiles/hambone11-1312465,0,0.21008403361344538
239,"['Cancer-Associated Retinopathy', 'Megaloblastic anemia due to inborn errors of metabolism', 'Coughing', 'Sympathetically independent pain', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-asymptomatic-736143,covid 19 asymptomatic,/forums/profiles/kevinjose75238-1311766,4,200.2092050209205
240,"['Sinusitis', 'Gonorrhea', 'Geroderma osteodysplastica', 'Allergic disposition', 'Common Cold', 'Influenza', 'Papillon-Lefevre Disease', 'Deglutition Disorders', 'Streptococcal sore throat', 'Simian Acquired Immunodeficiency Syndrome', 'Streptococcal Infections', 'Chest Pain', 'Ache', 'Tired', 'Chest tightness', 'Posterior rhinorrhea', 'Fatigue', 'Xerostomia', 'Dry cough', 'Headache', 'Coughing', 'Pain', 'Dyspnea', 'nan', 'nan']",https://patient.info//forums/discuss/is-it-possible--734653,is it possible?,/forums/profiles/ydalia18044-1300784,12,600.2083333333334
241,"['Chronic Fatigue Syndrome', 'Communicable Diseases', 'Pharyngitis', 'Dyssomnias', 'Common Cold', 'Vitamin D Deficiency', 'post viral fatigue', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Infectious Mononucleosis', 'Wolf-Hirschhorn Syndrome', 'Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Confluent and Reticulate Papillomatosis', 'C/O - postviral syndrome', 'Wiskott-Aldrich Syndrome', 'Lower respiratory tract infection', 'Rhinorrhea', 'Tired', 'Fatigue', 'Sore Throat', 'Dry cough', 'Coughing', 'Asthenia', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/coronavirus-post-fatigue-and-trouble-sleeping--735770,coronavirus post fatigue and trouble sleeping?,/forums/profiles/mkqq-1299789,8,400.20746887966806
242,"['Sexually Transmitted Diseases', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Coronavirus Infections', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/how-to-fight-corona-735090,how to fight corona,/forums/profiles/james125110-1309972,4,200.20661157024793
243,"['Gonorrhea', 'Geroderma osteodysplastica', 'Pharyngitis', 'Influenza', 'Withdrawal Symptoms', 'Chest tightness', 'Sore Throat', 'Clouded consciousness', 'Chills', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/been-having-fever-since-sun-mon-i-feel-so-scared-if-is-covid-19-or-not--736002,"been having fever since sun/mon, i feel so scared if is covid-19 or not?",/forums/profiles/tom16417-1311559,4,200.20576131687244
244,"['Myelitis, Acute Transverse', 'Anemia, Diamond-Blackfan', 'Lung Diseases, Obstructive', 'Reflex Sympathetic Dystrophy', 'Simian Acquired Immunodeficiency Syndrome', 'Wiskott-Aldrich Syndrome', 'Disease', 'swollen glands in neck', 'Chest Pain', 'Low Back Pain', 'Chest tightness', 'Nausea', 'Malaise', 'Headache', 'Breath symptom', 'Coughing', 'Back Pain', 'Dyspnea', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/advice-please--735233,advice please?,/forums/profiles/caitlin04731-1310080,6,300.2049180327869
245,"['Gonorrhea', 'Geroderma osteodysplastica', 'Allergic disposition', 'Dermatologic disorders', 'Exanthema', 'Lung Diseases, Obstructive', 'Asthma', 'Food Allergy', 'Simian Acquired Immunodeficiency Syndrome', 'Coronavirus Infections', 'Urticaria', 'Coughing', 'Welts', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-rash-breakout-help-734322,covid 19 - rash breakout? help,/forums/profiles/michael63863-1308642,4,200.20408163265307
246,"['Wiskott-Aldrich Syndrome', 'nan']",https://patient.info//forums/discuss/oximeter-735643,oximeter,/forums/profiles/gazza10-1310819,2,100.20325203252033
247,"['Multi-infarct dementia', 'Diarrhea', 'Vomiting', 'Nausea', 'Stomach cramps (finding)', 'nan']",https://patient.info//forums/discuss/gi-issues--735373,gi issues?,/forums/profiles/alison93347-1310522,4,200.20242914979758
248,"['Allergic disposition', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/-covid-toes--735493,covid toes,/forums/profiles/pass000-1310703,4,200.2016129032258
249,"['Common Cold', 'Irritable Bowel Syndrome', 'Intestinal infectious disease (disorder)', 'Gonorrhea', 'Geroderma osteodysplastica', 'Obesity', 'furuncle', ""Little's Disease"", 'Acute infectious disease', 'Lung Diseases, Obstructive', 'Reflex Sympathetic Dystrophy', 'Simian Acquired Immunodeficiency Syndrome', 'Wiskott-Aldrich Syndrome', 'Diarrhea', 'Chest Pain', 'Ache', 'Tired', 'BODY PAIN', 'Feeling Sick', 'Severe diarrhea', 'Overweight', 'Severe pain', 'Headache', 'Pain', 'Tremor', 'Stomach ache', 'Chest tightness', 'Influenza-like symptoms', 'Coughing', 'Cold sweat', 'Aural pressure', 'Decrease in appetite', 'Dyspnea', 'Chills', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/coronavirus--734398,coronavirus????,/forums/profiles/kileen-1290435,24,1200.2008032128515
250,"['Myelitis, Acute Transverse', 'Anemia, Diamond-Blackfan', 'Reflex Sympathetic Dystrophy', 'Chest tightness', 'Headache', 'Coughing', 'Pain', 'Back Pain', 'Dyspnea', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19--735153,covid 19???,/forums/profiles/caitlin04731-1310080,0,0.2
251,"['Gonorrhea', 'Geroderma osteodysplastica', 'Influenza', 'Wiskott-Aldrich Syndrome', 'Chest Pain', 'Fatigue - symptom', 'Dyspnea', 'nan', 'nan']",https://patient.info//forums/discuss/tested-negative-but-had-all-symptoms-did-i-have-covid-19--734954,tested negative but had all symptoms did i have covid 19?,/forums/profiles/2020sniper-1309673,6,300.199203187251
252,"['Gastroesophageal reflux disease', 'Lung Diseases, Obstructive', 'Heartburn', 'Dizziness', 'Coughing', 'Clouded consciousness', 'Breathing abnormally deep', 'Heartburn acidity', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/could-it-coronavirus--734551,could it coronavirus?,/forums/profiles/ydalia18044-1300784,4,200.1984126984127
253,"['Gonorrhea', 'Geroderma osteodysplastica', 'Streptococcal lymphadenitis of swine', ""Little's Disease"", 'Hypotrichosis simplex', 'Simian Acquired Immunodeficiency Syndrome', 'Tired', 'Nausea', 'Wheezing', 'Dry cough', 'Headache', 'Coughing', 'Back Pain', 'Asthenia', 'Dyspnea', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/four-weeks-into-the-virus-734812,four weeks into the virus,/forums/profiles/jennyd246-1309427,4,200.19762845849803
254,"['Gonorrhea', 'Geroderma osteodysplastica', 'Hypertensive disease', 'Obesity', 'Diabetes', 'Mumps', 'Ache', 'Malaise', 'Fatigue', 'Dry cough', 'Coughing', 'Pain', 'Throat irritation', 'Chills', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/glands-up-734597,glands up,/forums/profiles/dollydoo-1084860,4,200.1968503937008
255,"['Gonorrhea', 'Geroderma osteodysplastica', 'Sexually Transmitted Diseases', 'Pharyngitis', 'Lung Diseases, Obstructive', 'Simian Acquired Immunodeficiency Syndrome', 'Fatigue', 'Sore Throat', 'Congestion of throat', 'Headache', 'Dry cough', 'Clouded consciousness', 'Dyspnea', 'Sore to touch', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/feeling-worse-after-3-weeks-of-symptoms-734132,feeling worse after 3 weeks of symptoms,/forums/profiles/dolsen1413-1308293,14,700.1960784313726
256,"['Acute gastroenteritis', 'Chest tightness', 'Coughing', 'Pain', 'Tremor', 'nan', 'nan']",https://patient.info//forums/discuss/carona-virus-734491,carona virus,/forums/profiles/sharon55939-1308752,2,100.1953125
257,"['Myasthenia Gravis, Ocular', 'Disease']",https://patient.info//forums/discuss/contracting-covid-734393,contracting covid,/forums/profiles/kay55232-1308763,8,400.1945525291829
258,"['Gonorrhea', 'Geroderma osteodysplastica', 'Allergic disposition', ""Little's Disease"", 'Bronchitis', 'Simian Acquired Immunodeficiency Syndrome', 'Tired', 'Coughing', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-734097,covid-19,/forums/profiles/steffi309-1308239,4,200.19379844961242
259,"['Hypertensive disease', 'Adult Fanconi syndrome', 'Influenza', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Dermatofibrosis lenticularis disseminata', 'Gonorrhea', 'Geroderma osteodysplastica', 'Obesity', 'Sexually Transmitted Diseases', 'WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME', 'Oculocerebrocutaneous syndrome', 'Diabetes Mellitus', 'Lung Diseases, Obstructive', 'Asthma', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/i-m-diabetic-and-been-told-i-m-only-moderate-risk-so-not-going-to-recieve-a-shielding-letter-733795,i'm diabetic and been told i'm only moderate risk so not going to recieve a shielding letter,/forums/profiles/andrew97289-1307820,6,300.19305019305017
260,"[""Little's Disease"", 'Simian Acquired Immunodeficiency Syndrome', 'Tired', 'Headache', 'Coughing']",https://patient.info//forums/discuss/covid19-734179,covid19,/forums/profiles/tom69824-47762,2,100.1923076923077
261,"['Influenza', 'Acute gastroenteritis', 'BODY PAIN', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-734225,covid-19,/forums/profiles/samantha1234567-1308468,2,100.19157088122606
262,"['Gonorrhea', 'Geroderma osteodysplastica', 'Urticaria Pigmentosa', 'SHORT STATURE, IDIOPATHIC, X-LINKED', 'Cardiovascular symptoms', 'Chest tightness', 'Flare', 'nan', 'nan']",https://patient.info//forums/discuss/both-still-have-symptoms-should-we-sleep-separately--734020,both still have symptoms - should we sleep separately?,/forums/profiles/mariom-1308145,4,200.1908396946565
263,"['Gonorrhea', 'Geroderma osteodysplastica', 'nan', 'nan']",https://patient.info//forums/discuss/covid19-734152,covid19,/forums/profiles/pete09-1308344,0,0.19011406844106463
264,"['Hamman-Rich syndrome', 'Hepatorenal Syndrome', 'nan']",https://patient.info//forums/discuss/symptoms-734109,symptoms,/forums/profiles/omar53182-1308256,2,100.18939393939394
265,"['Gonorrhea', 'Geroderma osteodysplastica', 'Simian Acquired Immunodeficiency Syndrome', 'Chest Pain', 'Ache', 'Chest tightness', 'Coughing', 'Back Pain', 'Dyspnea', 'nan', 'nan']",https://patient.info//forums/discuss/coronavirus--733766,coronavirus ??,/forums/profiles/crystal75234-1305053,2,100.18867924528301
266,"['Gonorrhea', 'Geroderma osteodysplastica', 'Coughing']",https://patient.info//forums/discuss/covid19-733688,covid19,/forums/profiles/angela24131-1307637,4,200.18796992481202
267,"['Obesity', 'Hypertensive disease', 'Dysosteosclerosis', 'Fish-Eye Disease', 'Diabetes Mellitus', 'Lung Diseases, Obstructive', 'Simian Acquired Immunodeficiency Syndrome', 'Acute gastroenteritis', 'AICARDI-GOUTIERES SYNDROME 1', 'Gray Platelet Syndrome', 'Excessive tearing', 'HEART PROBLEM', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/covid-19-and-blood-groups-733479,covid-19 and blood groups,/forums/profiles/jelly46-1228076,4,200.18726591760299
268,"['Gonorrhea', 'Geroderma osteodysplastica', 'Infantile Neuroaxonal Dystrophy', 'Palmar-plantar erythrodysesthesia syndrome', 'Myopia', 'Coughing', 'Chest discomfort', 'Nervousness', 'nan', 'nan', 'nan']",https://patient.info//forums/discuss/i-m-currently-self-isolating-with-symptoms-of-covid-19-daughter-is-being-shielded-733498,im currently self isolating with symptoms of covid 19 daughter is being shielded,/forums/profiles/keilee90239-1307298,10,500.1865671641791
269,"['Bilateral pneumonia', 'Pneumonia', 'Meningitis', 'Meningitis, Bacterial', 'Chronic Obstructive Airway Disease', 'Cystic Fibrosis', 'Coronavirus Infections', 'Gray Platelet Syndrome', 'nan']",https://patient.info//forums/discuss/previous-pneumonia-and-covid-19-733365,previous pneumonia and covid-19,/forums/profiles/niccii78786-1307033,6,300.18587360594796
270,"['Respiratory Tract Infections', 'Coronavirus Infections']",https://patient.info//forums/discuss/corona-virus-733203,corona virus,/forums/profiles/souravsajan-1306770,0,0.18518518518518517
